"filename", "language", "JSON", "C#", "XML", "ShaderLab", "HLSL", "Markdown", "HTML", "comment", "blank", "total"
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Avatar\Scripts\OvrAvatarRemoteDriver.cs", "C#", 0, 92, 0, 0, 0, 0, 0, 9, 21, 122
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Avatar\Scripts\OvrAvatarRenderComponent.cs", "C#", 0, 119, 0, 0, 0, 0, 0, 3, 14, 136
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Avatar\Scripts\OvrAvatarSDKCAPI.cs", "C#", 0, 1315, 0, 0, 0, 0, 0, 67, 282, 1664
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Avatar\Scripts\OvrAvatarSDKManager.cs", "C#", 0, 330, 0, 0, 0, 0, 0, 6, 40, 376
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Avatar\Scripts\OvrAvatarSettings.cs", "C#", 0, 53, 0, 0, 0, 0, 0, 3, 10, 66
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Avatar\Scripts\OvrAvatarSettingsEditor.cs", "C#", 0, 66, 0, 0, 0, 0, 0, 0, 7, 73
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Avatar\Scripts\OvrAvatarSkinnedMeshRenderComponent.cs", "C#", 0, 44, 0, 0, 0, 0, 0, 0, 7, 51
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Avatar\Scripts\OvrAvatarSkinnedMeshRenderPBSComponent.cs", "C#", 0, 31, 0, 0, 0, 0, 0, 0, 8, 39
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Avatar\Scripts\OvrAvatarSkinnedMeshRenderPBSV2Component.cs", "C#", 0, 300, 0, 0, 0, 0, 0, 3, 45, 348
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Avatar\Scripts\OvrAvatarTextureCopyManager.cs", "C#", 0, 238, 0, 0, 0, 0, 0, 17, 30, 285
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Avatar\Scripts\OvrAvatarTouchController.cs", "C#", 0, 38, 0, 0, 0, 0, 0, 0, 7, 45
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\LipSync\Editor\OVRLipSyncBuildPostProcessor.cs", "C#", 0, 60, 0, 0, 0, 0, 0, 28, 12, 100
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\LipSync\Editor\OVRLipSyncContextMorphTargetEditor.cs", "C#", 0, 99, 0, 0, 0, 0, 0, 22, 5, 126
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\LipSync\Editor\OVRLipSyncTool.cs", "C#", 0, 116, 0, 0, 0, 0, 0, 25, 26, 167
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\LipSync\Editor\OVRNamedArrayPropertyDrawer.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 23, 2, 39
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\LipSync\Scenes\Scripts\EnableSwitch.cs", "C#", 0, 29, 0, 0, 0, 0, 0, 6, 8, 43
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\LipSync\Scenes\Scripts\LipSyncDemo_Control.cs", "C#", 0, 55, 0, 0, 0, 0, 0, 25, 9, 89
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\LipSync\Scenes\Scripts\LipSyncDemo_SetCurrentTarget.cs", "C#", 0, 147, 0, 0, 0, 0, 0, 36, 17, 200
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\LipSync\Scripts\Helpers\OVRLipSyncDebugConsole.cs", "C#", 0, 123, 0, 0, 0, 0, 0, 73, 29, 225
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\LipSync\Scripts\Helpers\OVRNamedArrayAttribute.cs", "C#", 0, 5, 0, 0, 0, 0, 0, 23, 2, 30
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\LipSync\Scripts\Helpers\OVRTouchpad.cs", "C#", 0, 103, 0, 0, 0, 0, 0, 70, 29, 202
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\LipSync\Scripts\OVRLipSync.cs", "C#", 0, 268, 0, 0, 0, 0, 0, 119, 55, 442
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\LipSync\Scripts\OVRLipSyncContext.cs", "C#", 0, 262, 0, 0, 0, 0, 0, 87, 43, 392
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\LipSync\Scripts\OVRLipSyncContextBase.cs", "C#", 0, 123, 0, 0, 0, 0, 0, 63, 23, 209
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\LipSync\Scripts\OVRLipSyncContextCanned.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 32, 5, 52
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\LipSync\Scripts\OVRLipSyncContextMorphTarget.cs", "C#", 0, 139, 0, 0, 0, 0, 0, 62, 27, 228
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\LipSync\Scripts\OVRLipSyncContextTextureFlip.cs", "C#", 0, 83, 0, 0, 0, 0, 0, 50, 18, 151
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\LipSync\Scripts\OVRLipSyncMicInput.cs", "C#", 0, 227, 0, 0, 0, 0, 0, 94, 52, 373
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\LipSync\Scripts\OVRLipSyncSequence.cs", "C#", 0, 114, 0, 0, 0, 0, 0, 26, 23, 163
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Editor\GUIHelper.cs", "C#", 0, 38, 0, 0, 0, 0, 0, 0, 8, 46
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Editor\OculusPlatformSettingsEditor.cs", "C#", 0, 378, 0, 0, 0, 0, 0, 19, 59, 456
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Editor\OculusPluginUpdaterStub.cs", "C#", 0, 5, 0, 0, 0, 0, 0, 2, 2, 9
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Editor\OculusStandalonePlatformResponse.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\EntitlementCheck\EntitlementCheck.cs", "C#", 0, 77, 0, 0, 0, 0, 0, 15, 9, 101
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\NetChat\DataEntry.cs", "C#", 0, 676, 0, 0, 0, 0, 0, 52, 109, 837
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\RichPresenceSample\Scripts\RichPresenceSample.cs", "C#", 0, 279, 0, 0, 0, 0, 0, 80, 52, 411
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\SimplePlatformSample\DataEntry.cs", "C#", 0, 574, 0, 0, 0, 0, 0, 3, 65, 642
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrBoardGame\Readme.md", "Markdown", 0, 0, 0, 0, 0, 53, 0, 0, 12, 65
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrBoardGame\Scripts\BoardPosition.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 4, 3, 16
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrBoardGame\Scripts\EyeCamera.cs", "C#", 0, 74, 0, 0, 0, 0, 0, 12, 14, 100
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrBoardGame\Scripts\GameBoard.cs", "C#", 0, 139, 0, 0, 0, 0, 0, 21, 29, 189
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrBoardGame\Scripts\GameController.cs", "C#", 0, 321, 0, 0, 0, 0, 0, 21, 64, 406
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrBoardGame\Scripts\GamePiece.cs", "C#", 0, 44, 0, 0, 0, 0, 0, 1, 10, 55
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrBoardGame\Scripts\IAPManager.cs", "C#", 0, 74, 0, 0, 0, 0, 0, 9, 15, 98
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrBoardGame\Scripts\MatchmakingManager.cs", "C#", 0, 294, 0, 0, 0, 0, 0, 49, 58, 401
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrBoardGame\Scripts\PlatformManager.cs", "C#", 0, 84, 0, 0, 0, 0, 0, 10, 20, 114
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrHoops\Readme.md", "Markdown", 0, 0, 0, 0, 0, 56, 0, 0, 16, 72
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrHoops\Scripts\AIPlayer.cs", "C#", 0, 21, 0, 0, 0, 0, 0, 2, 3, 26
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrHoops\Scripts\AchievementsManager.cs", "C#", 0, 36, 0, 0, 0, 0, 0, 2, 6, 44
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrHoops\Scripts\BallEjector.cs", "C#", 0, 7, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrHoops\Scripts\Camera2DController.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 2, 2, 24
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrHoops\Scripts\DetectBasket.cs", "C#", 0, 55, 0, 0, 0, 0, 0, 2, 8, 65
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrHoops\Scripts\FlyText.cs", "C#", 0, 28, 0, 0, 0, 0, 0, 4, 6, 38
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrHoops\Scripts\GoalMover.cs", "C#", 0, 54, 0, 0, 0, 0, 0, 12, 19, 85
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrHoops\Scripts\LeaderboardManager.cs", "C#", 0, 137, 0, 0, 0, 0, 0, 22, 41, 200
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrHoops\Scripts\LocalPlayer.cs", "C#", 0, 37, 0, 0, 0, 0, 0, 5, 7, 49
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrHoops\Scripts\MatchController.cs", "C#", 0, 359, 0, 0, 0, 0, 0, 34, 80, 473
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrHoops\Scripts\MatchmakingManager.cs", "C#", 0, 113, 0, 0, 0, 0, 0, 12, 21, 146
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrHoops\Scripts\P2PManager.cs", "C#", 0, 434, 0, 0, 0, 0, 0, 48, 98, 580
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrHoops\Scripts\P2PNetworkBall.cs", "C#", 0, 56, 0, 0, 0, 0, 0, 19, 13, 88
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrHoops\Scripts\P2PNetworkGoal.cs", "C#", 0, 42, 0, 0, 0, 0, 0, 13, 11, 66
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrHoops\Scripts\PlatformManager.cs", "C#", 0, 144, 0, 0, 0, 0, 0, 15, 37, 196
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrHoops\Scripts\Player.cs", "C#", 0, 95, 0, 0, 0, 0, 0, 12, 27, 134
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrHoops\Scripts\PlayerArea.cs", "C#", 0, 49, 0, 0, 0, 0, 0, 4, 12, 65
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrHoops\Scripts\RemotePlayer.cs", "C#", 0, 32, 0, 0, 0, 0, 0, 4, 7, 43
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrHoops\Scripts\VREyeRaycaster.cs", "C#", 0, 35, 0, 0, 0, 0, 0, 3, 6, 44
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrVoiceChat\Readme.md", "Markdown", 0, 0, 0, 0, 0, 30, 0, 0, 10, 40
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrVoiceChat\Scripts\P2PManager.cs", "C#", 0, 146, 0, 0, 0, 0, 0, 22, 46, 214
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrVoiceChat\Scripts\PlatformManager.cs", "C#", 0, 220, 0, 0, 0, 0, 0, 30, 58, 308
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrVoiceChat\Scripts\RoomManager.cs", "C#", 0, 229, 0, 0, 0, 0, 0, 31, 57, 317
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrVoiceChat\Scripts\VREyeRaycaster.cs", "C#", 0, 36, 0, 0, 0, 0, 0, 3, 6, 45
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Samples\VrVoiceChat\Scripts\VoipManager.cs", "C#", 0, 68, 0, 0, 0, 0, 0, 8, 18, 94
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\AbuseReportOptions.cs", "C#", 0, 26, 0, 0, 0, 0, 0, 2, 10, 38
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\AbuseReportType.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 1, 8, 22
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\AchievementType.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 1, 9, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\AndroidPlatform.cs", "C#", 0, 33, 0, 0, 0, 0, 0, 0, 3, 36
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\ApplicationOptions.cs", "C#", 0, 23, 0, 0, 0, 0, 0, 4, 9, 36
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\BufferedAudioStream.cs", "C#", 0, 102, 0, 0, 0, 0, 0, 1, 24, 127
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\CAPI.cs", "C#", 0, 2789, 0, 0, 0, 0, 0, 7, 1044, 3840
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Callback.cs", "C#", 0, 142, 0, 0, 0, 0, 0, 3, 28, 173
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\CallbackRunner.cs", "C#", 0, 37, 0, 0, 0, 0, 0, 0, 7, 44
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\ChallengeCreationType.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 1, 8, 22
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\ChallengeOptions.cs", "C#", 0, 50, 0, 0, 0, 0, 0, 3, 18, 71
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\ChallengeViewerFilter.cs", "C#", 0, 17, 0, 0, 0, 0, 0, 1, 10, 28
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\ChallengeVisibility.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 4, 9, 28
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\CloudStorageDataStatus.cs", "C#", 0, 21, 0, 0, 0, 0, 0, 1, 12, 34
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\CloudStorageUpdateStatus.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 1, 9, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Decoder.cs", "C#", 0, 34, 0, 0, 0, 0, 0, 2, 10, 46
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Encoder.cs", "C#", 0, 35, 0, 0, 0, 0, 0, 2, 9, 46
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\IMicrophone.cs", "C#", 0, 12, 0, 0, 0, 0, 0, 0, 4, 16
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\IVoipPCMSource.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\KeyValuePairType.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 1, 9, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\LaunchResult.cs", "C#", 0, 21, 0, 0, 0, 0, 0, 1, 12, 34
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\LaunchType.cs", "C#", 0, 17, 0, 0, 0, 0, 0, 1, 10, 28
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\LeaderboardFilterType.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 1, 9, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\LeaderboardStartAt.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 1, 9, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\LivestreamingAudience.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 1, 9, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\LivestreamingMicrophoneStatus.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 1, 8, 22
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\LivestreamingStartStatus.cs", "C#", 0, 19, 0, 0, 0, 0, 0, 1, 11, 31
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\MatchmakingCriterionImportance.cs", "C#", 0, 17, 0, 0, 0, 0, 0, 1, 10, 28
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\MatchmakingOptions.cs", "C#", 0, 56, 0, 0, 0, 0, 0, 2, 20, 78
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\MatchmakingStatApproach.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 1, 8, 22
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\MediaContentType.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 1, 7, 19
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Message.cs", "C#", 0, 1433, 0, 0, 0, 0, 0, 55, 184, 1672
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\MicrophoneInput.cs", "C#", 0, 54, 0, 0, 0, 0, 0, 5, 15, 74
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\MicrophoneInputNative.cs", "C#", 0, 46, 0, 0, 0, 0, 0, 2, 11, 59
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\AbuseReportRecording.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 1, 6, 23
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\AchievementDefinition.cs", "C#", 0, 32, 0, 0, 0, 0, 0, 1, 8, 41
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\AchievementProgress.cs", "C#", 0, 34, 0, 0, 0, 0, 0, 1, 8, 43
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\AchievementUpdate.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 1, 6, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\ApplicationVersion.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 1, 6, 29
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\AssetDetails.cs", "C#", 0, 48, 0, 0, 0, 0, 0, 2, 9, 59
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\AssetFileDeleteResult.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 1, 6, 29
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\AssetFileDownloadCancelResult.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 1, 6, 29
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\AssetFileDownloadResult.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 1, 6, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\AssetFileDownloadUpdate.cs", "C#", 0, 24, 0, 0, 0, 0, 0, 1, 6, 31
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\CalApplicationFinalized.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 1, 6, 27
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\CalApplicationProposed.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 1, 6, 23
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\CalApplicationSuggestion.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 1, 8, 36
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\Challenge.cs", "C#", 0, 68, 0, 0, 0, 0, 0, 3, 9, 80
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\ChallengeEntry.cs", "C#", 0, 37, 0, 0, 0, 0, 0, 1, 8, 46
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\CloudStorageConflictMetadata.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 1, 6, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\CloudStorageData.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 1, 6, 29
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\CloudStorageMetadata.cs", "C#", 0, 40, 0, 0, 0, 0, 0, 1, 8, 49
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\CloudStorageUpdateResponse.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 1, 6, 29
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\DeserializeableList.cs", "C#", 0, 41, 0, 0, 0, 0, 0, 5, 9, 55
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\Destination.cs", "C#", 0, 30, 0, 0, 0, 0, 0, 1, 8, 39
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\Error.cs", "C#", 0, 19, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\HttpTransferUpdate.cs", "C#", 0, 23, 0, 0, 0, 0, 0, 0, 6, 29
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\InstalledApplication.cs", "C#", 0, 33, 0, 0, 0, 0, 0, 1, 8, 42
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\LanguagePackInfo.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 1, 6, 27
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\LaunchBlockFlowResult.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 1, 6, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\LaunchDetails.cs", "C#", 0, 39, 0, 0, 0, 0, 0, 2, 7, 48
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\LaunchFriendRequestFlowResult.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 1, 6, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\LaunchReportFlowResult.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 1, 6, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\LaunchUnblockFlowResult.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 1, 6, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\Leaderboard.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 1, 6, 23
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\LeaderboardEntry.cs", "C#", 0, 37, 0, 0, 0, 0, 0, 1, 8, 46
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\LinkedAccount.cs", "C#", 0, 29, 0, 0, 0, 0, 0, 1, 8, 38
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\LivestreamingApplicationStatus.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 1, 6, 23
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\LivestreamingStartResult.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 1, 6, 23
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\LivestreamingStatus.cs", "C#", 0, 24, 0, 0, 0, 0, 0, 1, 6, 31
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\LivestreamingVideoStats.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 1, 6, 27
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\MatchmakingAdminSnapshot.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 1, 6, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\MatchmakingAdminSnapshotCandidate.cs", "C#", 0, 33, 0, 0, 0, 0, 0, 1, 8, 42
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\MatchmakingBrowseResult.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 1, 6, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\MatchmakingEnqueueResult.cs", "C#", 0, 39, 0, 0, 0, 0, 0, 2, 7, 48
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\MatchmakingEnqueueResultAndRoom.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 1, 6, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\MatchmakingEnqueuedUser.cs", "C#", 0, 38, 0, 0, 0, 0, 0, 2, 9, 49
